HEADERRT50 FRAME        201011011108070017000000                                                                                                                          
810E72180390051L000780           022508981498860     201105101312267125012                                                                                                
810E72190400011L000781           022608981498860     201105101312267125012                                                                                                
810E72200400021L000782           022708981498860     201105101312267125012                                                                                                
810E72210400031L000783           022808981498860     201105101312267125012                                                                                                
810E72220400041L000784           022908981498860     201105101312267125012                                                                                                
810E72230400051L000785           023008981498860     201105101312267125012                                                                                                
810E72240410011L000786           023108981498860     201105101312267125012                                                                                                
810E72250410021L000787           023208981498860     201105101312267125012                                                                                                
810E72260410031L000788           023308981498860     201105101312267125012                                                                                                
810E72270410041L000789           023408981498860     201105101312267125012                                                                                                
810E72280410051L000790           023508981498860     201105101312267125012                                                                                                
810E72290420011L000791           023608981498860     201105101312267125012                                                                                                
810E72300420021L000792           023708981498860     201105101312267125012                                                                                                
810E72310420031L000793           023808981498860     201105101312267125012                                                                                                
810E72320420041L000794           023908981498860     201105101312267125012                                                                                                
810E72330420051L000795           024008981498860     201105101312267125012                                                                                                
810E72340430011L000796           024108981498860     201105101312267125012                                                                                                
810E72350430021L000797           024208981498860     201105101312267125012                                                                                                
810E72360430031L000798           024308981498860     201105101312267125012                                                                                                
810E72370430041L000799           024408981498860     201105101312267125012                                                                                                
810E72380430051L000800           024508981498860     201105101312267125012                                                                                                
810E72390440011L000801           024608981498860     201105101312267125012                                                                                                
810E72400440021L000802           024708981498860     201105101312267125012                                                                                                
810E72410440031L000803           024808981498860     201105101312267125012                                                                                                
810E72420440041L000804           024908981498860     201105101312267125012                                                                                                
810E72430440051L000805           025008981498860     201105101312267125012                                                                                                
810E72440450011L000806           025108981498860     201105101312267125012                                                                                                
810E72450450021L000807           025208981498860     201105101312267125012                                                                                                
810E72460450031L000808           025308981498860     201105101312267125012                                                                                                
810E72470450041L000809           025408981498860     201105101312267125012                                                                                                
810E72480450051L000810           025508981498860     201105101312267125012                                                                                                
810E72490460011L000811           025608981498860     201105101312267125012                                                                                                
810E72500460021L000812           025708981498860     201105101312267125012                                                                                                
810E72510460031L000813           025808981498860     201105101312267125012                                                                                                
810E72520460041L000814           025908981498860     201105101312267125012                                                                                                
810E72530460051L000815           026008981498860     201105101312267125012                                                                                                
810E72540470011L000816           026108981498860     201105101312267125012                                                                                                
810E72550470021L000817           026208981498860     201105101312267125012                                                                                                
810E72560470031L000818           026308981498860     201105101312267125012                                                                                                
810E72570470041L000819           026408981498860     201105101312267125012                                                                                                
810E72580470051L000820           026508981498860     201105101312267125012                                                                                                
810E72590480011L000821           026608981498860     201105101312267125012                                                                                                
810E72600480021L000822           026708981498860     201105101312267125012                                                                                                
810E72610480031L000823           026808981498860     201105101312267125012                                                                                                
810E72620480041L000824           026908981498860     201105101312267125012                                                                                                
810E72630480051L000825           027008981498860     201105101312267125012                                                                                                
810E72640490011L000826           027108981498860     201105101312267125012                                                                                                
810E72650490021L000827           027208981498860     201105101312267125012                                                                                                
810E72660490031L000828           027308981498860     201105101312267125012                                                                                                
810E72670490041L000829           027408981498860     201105101312267125012                                                                                                
810E72680490051L000830           027508981498860     201105101312267125012                                                                                                
810E72690500011L000831           027608981498860     201105101312267125012                                                                                                
810E72700500021L000832           027708981498860     201105101312267125012                                                                                                
810E72710500031L000833           027808981498860     201105101312267125012                                                                                                
810E72720500041L000834           027908981498860     201105101312267125012                                                                                                
810E72730500051L000835           028008981498860     201105101312267125012                                                                                                
810E72740510011L000836           028108981498860     201105101312267125012                                                                                                
810E72750510021L000837           028208981498860     201105101312267125012                                                                                                
810E72760510031L000838           028308981498860     201105101312267125012                                                                                                
810E72770510041L000839           028408981498860     201105101312267125012                                                                                                
810E72780510051L000840           028508981498860     201105101312267125012                                                                                                
810E72790520011L000841           028608981498860     201105101312267125012                                                                                                
810E72800520021L000842           028708981498860     201105101312267125012                                                                                                
810E72810520031L000843           028808981498860     201105101312267125012                                                                                                
810E72820520041L000844           028908981498860     201105101312267125012                                                                                                
810E72830520051L000845           029008981498860     201105101312267125012                                                                                                
810E72840530011L000846           029108981498860     201105101312267125012                                                                                                
810E72850530021L000847           029208981498860     201105101312267125012                                                                                                
810E72860530031L000848           029308981498860     201105101312267125012                                                                                                
810E72870530041L000849           029408981498860     201105101312267125012                                                                                                
810E72880530051L000850           029508981498860     201105101312267125012                                                                                                
810E72890540011L000851           029608981498860     201105101312267125012                                                                                                
810E72900540021L000852           029708981498860     201105101312267125012                                                                                                
810E72910540031L000853           029808981498860     201105101312267125012                                                                                                
810E72920540041L000854           029908981498860     201105101312267125012                                                                                                
810E72930540051L000855           030008981498860     201105101312267125012                                                                                                
810E72940550011L000856           030108981498860     201105101312267125012                                                                                                
810E72950550021L000857           030208981498860     201105101312267125012                                                                                                
810E72960550031L000858           030308981498860     201105101312267125012                                                                                                
810E72970550041L000859           030408981498860     201105101312267125012                                                                                                
810E72980550051L000860           030508981498860     201105101312267125012                                                                                                
810E72990560011L000861           030608981498860     201105101312267125012                                                                                                
810E73000560021L000862           030708981498860     201105101312267125012                                                                                                
810E73010560031L000863           030808981498860     201105101312267125012                                                                                                
810E73020560041L000864           030908981498860     201105101312267125012                                                                                                
810E73030560051L000865           031008981498860     201105101312267125012                                                                                                
810E73040570011L000866           031108981498860     201105101312267125012                                                                                                
810E73050570021L000867           031208981498860     201105101312267125012                                                                                                
810E73060570031L000868           031308981498860     201105101312267125012                                                                                                
810E73070570041L000869           031408981498860     201105101312267125012                                                                                                
810E73080570051L000870           031508981498860     201105101312267125012                                                                                                
810E73090580011L000871           031608981498860     201105101312267125012                                                                                                
810E73100580021L000872           031708981498860     201105101312267125012                                                                                                
810E73110580031L000873           031808981498860     201105101312267125012                                                                                                
810E73120580041L000874           031908981498860     201105101312267125012                                                                                                
810E73130580051L000875           032008981498860     201105101312267125012                                                                                                
810E73140590011L000876           032108981498860     201105101312267125012                                                                                                
810E73150590021L000877           032208981498860     201105101312267125012                                                                                                
810E73160590031L000878           032308981498860     201105101312267125012                                                                                                
810E73170590041L000879           032408981498860     201105101312267125012                                                                                                
810E73180590051L000880           032508981498860     201105101312267125012                                                                                                
810E73190600011L000881           032608981498860     201105101312267125012                                                                                                
810E73200600021L000882           032708981498860     201105101312267125012                                                                                                
810E73210600031L000883           032808981498860     201105101312267125012                                                                                                
810E73220600041L000884           032908981498860     201105101312267125012                                                                                                
810E73230600051L000885           033008981498860     201105101312267125012                                                                                                
810E73240610011L000886           033108981498860     201105101312267125012                                                                                                
810E73250610021L000887           033208981498860     201105101312267125012                                                                                                
810E73260610031L000888           033308981498860     201105101312267125012                                                                                                
810E73270610041L000889           033408981498860     201105101312267125012                                                                                                
810E73280610051L000890           033508981498860     201105101312267125012                                                                                                
810E73290620011L000891           033608981498860     201105101312267125012                                                                                                
810E73300620021L000892           033708981498860     201105101312267125012                                                                                                
810E73310620031L000893           033808981498860     201105101312267125012                                                                                                
810E73320620041L000894           033908981498860     201105101312267125012                                                                                                
810E73330620051L000895           034008981498860     201105101312267125012                                                                                                
810E73340630011L000896           034108981498860     201105101312267125012                                                                                                
810E73350630021L000897           034208981498860     201105101312267125012                                                                                                
810E73360630031L000898           034308981498860     201105101312267125012                                                                                                
810E73370630041L000899           034408981498860     201105101312267125012                                                                                                
810E73380630051L000900           034508981498860     201105101312267125012                                                                                                
810E73390640011L000901           034608981498860     201105101312267125012                                                                                                
810E73400640021L000902           034708981498860     201105101312267125012                                                                                                
810E73410640031L000903           034808981498860     201105101312267125012                                                                                                
810E73420640041L000904           034908981498860     201105101312267125012                                                                                                
810E73430640051L000905           035008981498860     201105101312267125012                                                                                                
810E73440650011L000906           035108981498860     201105101312267125012                                                                                                
810E73450650021L000907           035208981498860     201105101312267125012                                                                                                
810E73460650031L000908           035308981498860     201105101312267125012                                                                                                
810E73470650041L000909           035408981498860     201105101312267125012                                                                                                
810E73480650051L000910           035508981498860     201105101312267125012                                                                                                
810E73490660011L000911           035608981498860     201105101312267125012                                                                                                
810E73500660021L000912           035708981498860     201105101312267125012                                                                                                
810E73510660031L000913           035808981498860     201105101312267125012                                                                                                
810E73520660041L000914           035908981498860     201105101312267125012                                                                                                
810E73530660051L000915           036008981498860     201105101312267125012                                                                                                
810E73540670011L000916           036108981498860     201105101312267125012                                                                                                
810E73550670021L000917           036208981498860     201105101312267125012                                                                                                
810E73560670031L000918           036308981498860     201105101312267125012                                                                                                
810E73570670041L000919           036408981498860     201105101312267125012                                                                                                
810E73580670051L000920           036508981498860     201105101312267125012                                                                                                
810E73590680011L000921           036608981498860     201105101312267125012                                                                                                
810E73600680021L000922           036708981498860     201105101312267125012                                                                                                
810E73610680031L000923           036808981498860     201105101312267125012                                                                                                
810E73620680041L000924           036908981498860     201105101312267125012                                                                                                
810E73630680051L000925           037008981498860     201105101312267125012                                                                                                
810E73640690011L000926           037108981498860     201105101312267125012                                                                                                
810E73650690021L000927           037208981498860     201105101312267125012                                                                                                
810E73660690031L000928           037308981498860     201105101312267125012                                                                                                
810E73670690041L000929           037408981498860     201105101312267125012                                                                                                
810E73680690051L000930           037508981498860     201105101312267125012                                                                                                
810E73690700011L000931           037608981498860     201105101312267125012                                                                                                
810E73700700021L000932           037708981498860     201105101312267125012                                                                                                
810E73710700031L000933           037808981498860     201105101312267125012                                                                                                
810E73720700041L000934           037908981498860     201105101312267125012                                                                                                
810E73730700051L000935           038008981498860     201105101312267125012                                                                                                
810E73740710011L000936           038108981498860     201105101312267125012                                                                                                
810E73750710021L000937           038208981498860     201105101312267125012                                                                                                
810E73760710031L000938           038308981498860     201105101312267125012                                                                                                
810E73770710041L000939           038408981498860     201105101312267125012                                                                                                
810E73780710051L000940           038508981498860     201105101312267125012                                                                                                
810E73790720011L000941           038608981498860     201105101312267125012                                                                                                
810E73800720021L000942           038708981498860     201105101312267125012                                                                                                
810E73810720031L000943           038808981498860     201105101312267125012                                                                                                
810E73820720041L000944           038908981498860     201105101312267125012                                                                                                
810E73830720051L000945           039008981498860     201105101312267125012                                                                                                
810E73840730011L000946           039108981498860     201105101312267125012                                                                                                
810E73850730021L000947           039208981498860     201105101312267125012                                                                                                
810E73860730031L000948           039308981498860     201105101312267125012                                                                                                
810E73870730041L000949           039408981498860     201105101312267125012                                                                                                
810E73880730051L000950           039508981498860     201105101312267125012                                                                                                
810E73890740011L000951           039608981498860     201105101312267125012                                                                                                
810E73900740021L000952           039708981498860     201105101312267125012                                                                                                
810E73910740031L000953           039808981498860     201105101312267125012                                                                                                
810E73920740041L000954           039908981498860     201105101312267125012                                                                                                
810E73930740051L000955           040008981498860     201105101312267125012                                                                                                
810E73940750011L000956           040108981498860     201105101312267125012                                                                                                
810E73950750021L000957           040208981498860     201105101312267125012                                                                                                
810E73960750031L000958           040308981498860     201105101312267125012                                                                                                
810E73970750041L000959           040408981498860     201105101312267125012                                                                                                
810E73980750051L000960           040508981498860     201105101312267125012                                                                                                
810E73990760011L000961           040608981498860     201105101312267125012                                                                                                
810E74000760021L000962           040708981498860     201105101312267125012                                                                                                
810E74010760031L000963           040808981498860     201105101312267125012                                                                                                
810E74020760041L000964           040908981498860     201105101312267125012                                                                                                
810E74030760051L000965           041008981498860     201105101312267125012                                                                                                
810E74040770011L000966           041108981498860     201105101312267125012                                                                                                
810E74050770021L000967           041208981498860     201105101312267125012                                                                                                
810E74060770031L000968           041308981498860     201105101312267125012                                                                                                
810E74070770041L000969           041408981498860     201105101312267125012                                                                                                
810E74080770051L000970           041508981498860     201105101312267125012                                                                                                
810E74090780011L000971           041608981498860     201105101312267125012                                                                                                
810E74100780021L000972           041708981498860     201105101312267125012                                                                                                
810E74110780031L000973           041808981498860     201105101312267125012                                                                                                
810E74120780041L000974           041908981498860     201105101312267125012                                                                                                
810E74130780051L000975           042008981498860     201105101312267125012                                                                                                
810E74140790011L000976           042108981498860     201105101312267125012                                                                                                
810E74150790021L000977           042208981498860     201105101312267125012                                                                                                
810E74160790031L000978           042308981498860     201105101312267125012                                                                                                
810E74170790041L000979           042408981498860     201105101312267125012                                                                                                
810E74180790051L000980           042508981498860     201105101312267125012                                                                                                
810E74190800011L000981           042608981498860     201105101312267125012                                                                                                
810E74200800021L000982           042708981498860     201105101312267125012                                                                                                
810E74210800031L000983           042808981498860     201105101312267125012                                                                                                
810E74220800041L000984           042908981498860     201105101312267125012                                                                                                
810E74230800051L000985           043008981498860     201105101312267125012                                                                                                
810E74240810011L000986           043108981498860     201105101312267125012                                                                                                
810E74250810021L000987           043208981498860     201105101312267125012                                                                                                
810E74260810031L000988           043308981498860     201105101312267125012                                                                                                
810E74270810041L000989           043408981498860     201105101312267125012                                                                                                
810E74280810051L000990           043508981498860     201105101312267125012                                                                                                
810E74290820011L000991           043608981498860     201105101312267125012                                                                                                
810E74300820021L000992           043708981498860     201105101312267125012                                                                                                
810E74310820031L000993           043808981498860     201105101312267125012                                                                                                
810E74320820041L000994           043908981498860     201105101312267125012                                                                                                
810E74330820051L000995           044008981498860     201105101312267125012                                                                                                
810E74340830011L000996           044108981498860     201105101312267125012                                                                                                
810E74350830021L000997           044208981498860     201105101312267125012                                                                                                
810E74360830031L000998           044308981498860     201105101312267125012                                                                                                
810E74370830041L000999           044408981498860     201105101312267125012                                                                                                
810E74380830051L001000           044508981498860     201105101312267125012                                                                                                
810E74390840011L001001           044608981498860     201105101312267125012                                                                                                
810E74400840021L001002           044708981498860     201105101312267125012                                                                                                
810E74410840031L001003           044808981498860     201105101312267125012                                                                                                
810E74420840041L001004           044908981498860     201105101312267125012                                                                                                
810E74430840051L001005           045008981498860     201105101312267125012                                                                                                
810E74440850011L001006           045108981498860     201105101312267125012                                                                                                
810E74450850021L001007           045208981498860     201105101312267125012                                                                                                
810E74460850031L001008           045308981498860     201105101312267125012                                                                                                
810E74470850041L001009           045408981498860     201105101312267125012                                                                                                
810E74480850051L001010           045508981498860     201105101312267125012                                                                                                
810E74490860011L001011           045608981498860     201105101312267125012                                                                                                
810E74500860021L001012           045708981498860     201105101312267125012                                                                                                
810E74510860031L001013           045808981498860     201105101312267125012                                                                                                
810E74520860041L001014           045908981498860     201105101312267125012                                                                                                
810E74530860051L001015           046008981498860     201105101312267125012                                                                                                
810E74540870011L001016           046108981498860     201105101312267125012                                                                                                
810E74550870021L001017           046208981498860     201105101312267125012                                                                                                
810E74560870031L001018           046308981498860     201105101312267125012                                                                                                
810E74570870041L001019           046408981498860     201105101312267125012                                                                                                
810E74580870051L001020           046508981498860     201105101312267125012                                                                                                
810E74590880011L001021           046608981498860     201105101312267125012                                                                                                
810E74600880021L001022           046708981498860     201105101312267125012                                                                                                
810E74610880031L001023           046808981498860     201105101312267125012                                                                                                
810E74620880041L001024           046908981498860     201105101312267125012                                                                                                
810E74630880051L001025           047008981498860     201105101312267125012                                                                                                
810E74640890011L001026           047108981498860     201105101312267125012                                                                                                
810E74650890021L001027           047208981498860     201105101312267125012                                                                                                
810E74660890031L001028           047308981498860     201105101312267125012                                                                                                
810E74670890041L001029           047408981498860     201105101312267125012                                                                                                
810E74680890051L001030           047508981498860     201105101312267125012                                                                                                
810E74690900011L001031           047608981498860     201105101312267125012                                                                                                
810E74700900021L001032           047708981498860     201105101312267125012                                                                                                
810E74710900031L001033           047808981498860     201105101312267125012                                                                                                
810E74720900041L001034           047908981498860     201105101312267125012                                                                                                
810E74730900051L001035           048008981498860     201105101312267125012                                                                                                
810E74740910011L001036           048108981498860     201105101312267125012                                                                                                
810E74750910021L001037           048208981498860     201105101312267125012                                                                                                
810E74760910031L001038           048308981498860     201105101312267125012                                                                                                
810E74770910041L001039           048408981498860     201105101312267125012                                                                                                
810E74780910051L001040           048508981498860     201105101312267125012                                                                                                
810E74790920011L001041           048608981498860     201105101312267125012                                                                                                
810E74800920021L001042           048708981498860     201105101312267125012                                                                                                
810E74810920031L001043           048808981498860     201105101312267125012                                                                                                
